1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,38_Well count (total producer),52_Well spacing (average) (ac),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),77_Pressure (original) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction,170_Gross reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),218_API gravity (average) (deg. API),225_Viscosity (oil average) (cp),236_Oil_impurities (average),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),320_Secondary recovery methods,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management),76_Pressure_Temp_depth (ft TVDSS)
THUNDER HORSE,PINK-BROWN (THN),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN OFFSHORE,28.1091,-88.4944,OIL,2011.0,PRIMARY RECOVERY,DECLINE,8.00,0.0,163389.0,OFFSHORE,5640.0,166.0,12637.0,AQUIFER DRIVE,1153:DIAPIRIC PIERCEMENT ANTICLINE,12860.0,18500.0,40.0,4300.0,NEOGENE,25:DEEP MARINE,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL SHALE-OUT,1600.0,0.5,106.68,SANDSTONE,,ARKOSE,,PRIMARY INTERGRANULAR,23.0,770.0,32.0,,0.0,0.0,1356.0,,1.5,,,15.0,1598.0,,26.0,,,,SAND CONTROL,,,,,FRAC PACK,,18846.0
THUNDER HORSE,PINK-BROWN-PEACH (THS),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN OFFSHORE,28.1091,-88.4944,OIL,2011.0,PRIMARY RECOVERY,DECLINE,7.00,0.0,115135.0,OFFSHORE,6080.0,203.0,13288.0,AQUIFER DRIVE,1172:SALT WITHDRAWAL ANTICLINE,14920.0,21000.0,10.0,3750.0,NEOGENE,25:DEEP MARINE,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL SHALE-OUT,2150.0,0.67,118.87,SANDSTONE,,ARKOSE,,PRIMARY INTERGRANULAR,23.0,770.0,33.5,,0.0,0.0,942.0,,1.23,,33000.0,23.0,2344.0,,27.0,,,,OTHER RESERVOIR MANAGEMENT,,,,,,SAND CLEANING/SELECTIVE PERFORATION/WATER PLUGGING,20371.0
TIA JUANA,LA ROSA-LAGUNILLAS (LL-03 AREA PHASE IV),1P ,VENEZUELA,LATIN AMERICA,MARACAIBO,10.2617,-71.3826,OIL,2002.0,PRIMARY RECOVERY,PRIMARY REJUVENATING,162.00,20.0,20066.0,OFFSHORE,20.0,130.0,1580.0,COMPACTION,2112:LATERAL DEPOSITIONAL PINCH-OUT,1680.0,1700.0,9.0,2200.0,NEOGENE,24:COASTAL,JIGSAW-PUZZLE,SHALELATERAL DIAGENETIC CHANGE,,,,SANDSTONE,FINE-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,28.0,1000.0,19.0,,0.0,0.0,503.0,,1.04,,,,525.0,18.3,49.0,,,,DRILLING/SAND CONTROL,HORIZONTAL WELL,,,,SAND SCREEN,,
TIA JUANA,LA ROSA-LAGUNILLAS (LL-03 AREA),1P ,VENEZUELA,LATIN AMERICA,MARACAIBO,10.2617,-71.3826,OIL,2002.0,SECONDARY RECOVERY,PRIMARY REJUVENATING,,50.0,,OFFSHORE,20.0,130.0,1580.0,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,1680.0,1700.0,9.0,2200.0,NEOGENE,24:COASTAL,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,,,,SANDSTONE,FINE-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,31.0,350.0,19.0,,0.0,0.0,503.0,,1.04,,,,6900.0,,24.5,,CONTINUOUS WATER INJECTION,,DRILLING/SAND CONTROL,HORIZONTAL WELL,,,,SAND SCREEN,,2900.0
TIA JUANA,LA ROSA-LAGUNILLAS (LL-04 AREA),1P ,VENEZUELA,LATIN AMERICA,MARACAIBO,10.2617,-71.3826,OIL,2002.0,ENHANCED OIL RECOVERY,PRIMARY REJUVENATING,425.00,33.0,68896.0,OFFSHORE,20.0,120.0,1198.0,COMPACTION,2112:LATERAL DEPOSITIONAL PINCH-OUT,1380.0,1400.0,4.0,1650.0,NEOGENE,24:COASTAL,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,650.0,0.35,,SANDSTONE,FINE-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,24.0,530.0,17.0,93.0,0.0,0.0,598.0,,1.04,,,30.0,3636.0,,15.0,,CONTINUOUS WATER INJECTION/GAS INJECTION,THERMAL,DRILLING/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,ROD PUMP/PCP/GAS LIFT,GRAVEL PACK/SLOTTED LINER,,
TIA JUANA,LA ROSA-LAGUNILLAS (LL-05 AREA),1P ,VENEZUELA,LATIN AMERICA,MARACAIBO,10.2617,-71.3826,OIL,2002.0,ENHANCED OIL RECOVERY,PRIMARY REJUVENATING,,50.0,,OFFSHORE,20.0,160.0,1798.7938975509016,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,2980.0,3000.0,4.5,900.0,NEOGENE,24:COASTAL,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,,,,SANDSTONE,FINE-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,31.0,350.0,26.0,,0.0,0.0,,,1.04,,,,5979.0,,47.0,,CONTINUOUS WATER INJECTION/GAS INJECTION,MISCIBLE,DRILLING,HORIZONTAL WELL,,,,,,
TIA JUANA,LA ROSA-LAGUNILLAS (NORTH MIOCENE AREA),1P ,VENEZUELA,LATIN AMERICA,MARACAIBO,10.2617,-71.3826,OIL,1997.0,ENHANCED OIL RECOVERY,PRIMARY REJUVENATING,,22.0,,OFFSHORE,20.0,135.98310619205975,1450.0,AQUIFER DRIVE,113:INVERSION ANTICLINE,2580.0,2600.0,3.5,1000.0,NEOGENE,24:COASTAL,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,2500.0,,,SANDSTONE,FINE-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,,,28.0,,0.0,0.0,,,1.04,,,,1222.0,,28.0,,,,,,,,,,,
TIA JUANA,LA ROSA-LAGUNILLAS (TIA JUANA ONSHORE AREA),1P ,VENEZUELA,LATIN AMERICA,MARACAIBO,10.2617,-71.3826,OIL,1996.0,ENHANCED OIL RECOVERY,PRIMARY REJUVENATING,2700.00,13.0,165000.0,ONSHORE,-25.0,113.0,960.0,COMPACTION,2112:LATERAL DEPOSITIONAL PINCH-OUT,1400.0,1400.0,4.0,1650.0,NEOGENE,24:COASTAL,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,200.0,0.6,36.58,SANDSTONE,FINE-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,35.0,1400.0,12.0,2000.0,0.0,0.16,0.0,,1.04,,5000.0,15.0,10700.0,,23.0,,CONTINUOUS WATER INJECTION/GAS INJECTION,THERMAL,DRILLING/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,,,,1700.0
TIA JUANA,LAGUNILLAS (M-6 AREA),1P ,VENEZUELA,LATIN AMERICA,MARACAIBO,10.2617,-71.3826,OIL,1987.0,ENHANCED OIL RECOVERY,PRIMARY REJUVENATING,132.00,13.0,28600.0,ONSHORE,-25.0,113.0,850.0,COMPACTION,2112:LATERAL DEPOSITIONAL PINCH-OUT,1800.0,1800.0,4.0,1650.0,NEOGENE,24:COASTAL,JIGSAW-PUZZLE,SHALENONE,200.0,0.6,,SANDSTONE,FINE-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,38.0,700.0,12.0,2000.0,0.0,0.16,0.0,,1.04,,5000.0,15.0,828.0,28.0,30.0,,,THERMAL,DRILLING/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,,GRAVEL PACK/SLOTTED LINER,RE-COMPLETION/STEAM INJECTION OPTIMIZATION,1800.0
TIJERINA-CANALES-BLUCHER,FRIO,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,26.7294,-98.05,OIL,2007.0,SECONDARY RECOVERY,MATURE,,30.0,10000.0,ONSHORE,-150.0,206.0,4165.0,GAS DRIVE,1181:ROLLOVER ANTICLINE,6020.0,5870.0,2.0,,PALEOGENE,21:FLUVIAL,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE,3300.0,,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,LITHIC ARKOSE,,,27.0,88.0,40.5,0.3,0.0,0.0,4000.0,,1.6,4115.0,,25.0,,,,,CONTINUOUS WATER INJECTION/GAS INJECTION,,,INFILL WELL,,,,,,
TIMBALIER BAY COMPLEX,UNNAMED,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,29.0762,-90.2854,OIL,2006.0,SECONDARY RECOVERY,MATURE,550.00,22.0,98100.0,ONSHORE-OFFSHORE,30.0,180.0,3497.0,AQUIFER DRIVE,1153:DIAPIRIC PIERCEMENT ANTICLINE,3560.0,3590.0,5.0,,NEOGENE,24:COASTAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT/SEALING FAULT,16000.0,0.48,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,,,PRIMARY INTERGRANULAR,30.0,500.0,39.0,0.39,0.0,0.0,722.0,,1.39,,145000.0,17.5,,,49.0,,CONTINUOUS WATER INJECTION/GAS INJECTION/CO2 IMMISCIBLE INJECTION,MISCIBLE,DRILLING/ARTIFICIAL LIFT,INFILL WELL,,,GAS LIFT,,,7400.0
TIN FOUYE-TABANKORT,UNIT IV,2P ,ALGERIA,AFRICA,ILLIZI (GHADAMES),28.3,8.2,OIL,2004.0,SECONDARY RECOVERY,DECLINE,279.00,2360.0,,ONSHORE,-900.0,190.0,2750.0,GAS DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,5362.0,4462.0,0.5,919.0,ORDOVICIAN,26:GLACIOGENIC,JIGSAW-PUZZLE/LABYRINTH,BLOCK-BOUNDING FAULT/TIGHT CLASTICSLATERAL FACIES CHANGE,460.0,,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,,,,6.0,10.0,41.0,,0.0,0.0,,35.0,,2619.0,,,3670.0,,42.0,80.0,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT,HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,GAS LIFT,,,4757.0
TIRRAWARRA,TIRRAWARRA,1P ,AUSTRALIA,ASIA-PACIFIC,COOPER,-27.6764,140.1292,OIL,2010.0,ENHANCED OIL RECOVERY,MATURE,51.00,260.0,5563.0,ONSHORE,-130.0,285.0,4260.0,GAS DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,9427.0,9297.0,3.5,424.0,PERMIAN/CARBONIFEROUS,21:FLUVIAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULTLATERAL FACIES CHANGE,115.0,0.37,,SANDSTONE,MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,10.0,1.5,51.0,0.09,0.0,1.0,2714.0,,2.8,2900.0,9300.0,32.0,163.2,11.7,23.1,,,MISCIBLE,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,GAS LIFT/PLUNGER LIFT,,ACID WASH/RE-COMPLETION,9514.0
TROLL,SOGNEFJORD (TROLL WEST OIL PROVINCE),1P ,NORWAY,EUROPE,NORTH SEA NORTHERN,60.7719,3.5544,OIL,2009.0,SECONDARY RECOVERY,DECLINE,,0.0,369558.0,OFFSHORE,1070.0,154.0,2292.0,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,3850.0,4920.0,2.0,226.0,JURASSIC,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULTLATERAL FACIES CHANGE,440.0,0.9,,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,28.0,600.0,28.0,1.7,0.0,0.0,350.0,,1.18,2292.0,46162.0,7.0,4222.0,20.0,37.0,,GAS RECYCLING,,DRILLING/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,,,GAS LIFT,GRAVEL PACK/SAND SCREEN,SIDETRACKING,5075.0
U-THONG,UNITS C AND D,2P ,THAILAND,ASIA-PACIFIC,SUPHAN BURI,14.422,99.961,OIL,,PRODUCING,,9.00,0.0,,ONSHORE,0.0,179.01,1400.0,AQUIFER DRIVE,111:COMPRESSIONAL ANTICLINE,3444.88,,10.0,,NEOGENE,23:LACUSTRINE,LAYER-CAKE,SHALESEALING FAULT,1640.42,,,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,,,31.14,3.4,46.0,0.0,44.69,,1.11,294.0,,50.0,,23.0,23.0,,CONTINUOUS WATER INJECTION,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,ROD PUMP,,WAX REMOVAL,
UBIT,AGBADA,1P ,NIGERIA,AFRICA,NIGER DELTA,4.239,8.178,OIL,2012.0,SECONDARY RECOVERY,SECONDARY REJUVENATING,108.00,158.0,,OFFSHORE,300.0,157.70415927731688,2507.0,GAS DRIVE,1181:ROLLOVER ANTICLINE,4345.0,4645.0,7.0,870.0,NEOGENE,24:COASTAL,LAYER-CAKE,SHALE,3000.0,,,SANDSTONE,,SUBARKOSE,,PRIMARY INTERGRANULAR,27.0,2500.0,36.0,0.64,0.0,0.0,612.0,,1.38,,,22.0,,54.0,53.5,,GAS RECYCLING,,DRILLING/STIMULATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,,GAS LIFT,GRAVEL PACK/SLOTTED LINER/PRE-PACKED SAND SCREEN,ACID WASH/ADDITIONAL PERFORATION/FLOWING RATE CONTROL/GAS CONING CONTROL/HIGH GOR WELL SHUT-IN/PUMP SIZE OPTIMIZATION/RE-COMPLETION/RE-PERFORATION/SIDETRACKING/WATER CONING CONTROL,
ULA,ULA,1P ,NORWAY,EUROPE,NORTH SEA CENTRAL,57.117,2.833,OIL,2012.0,SECONDARY RECOVERY,MATURE,28.00,80.0,132000.0,OFFSHORE,230.0,289.0,7005.0,AQUIFER DRIVE,113:INVERSION ANTICLINE,10745.0,10975.0,17.0,1457.0,JURASSIC,24:COASTAL,LAYER-CAKE, LATERAL DIAGENETIC CHANGE,410.0,0.93,114.91,SANDSTONE,FINE-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,16.5,300.0,39.0,0.34,9.0,0.0,500.0,,1.33,2306.0,175000.0,14.0,868.0,,64.0,,CONTINUOUS WATER INJECTION/WAG IMMISCIBLE INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/SLIM-HOLE WELL,SCALE INHIBITOR TREATMENT,,ESP/GAS LIFT,,COILED TUBING TREATMENT/WATER PLUGGING,11319.0
UMIAT,GRANDSTAND,2P ,UNITED STATES OF AMERICA,NORTH AMERICA,NORTH SLOPE,69.3833,-152.0735,OIL,2012.0,DEVELOPMENT PENDING,,,0.0,,ONSHORE,-485.0,31.0,50.0,GAS DRIVE,1111:THRUST ANTICLINE,285.0,-200.0,8.5,650.0,CRETACEOUS,24:COASTAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALELATERAL SHALE-OUT,650.0,0.6,49.68,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,LITHARENITE,TYPE IV,PRIMARY INTERGRANULAR,14.0,55.0,37.0,2.9,0.0,0.0,71.0,,1.03,330.0,6670.0,40.0,1520.0,,10.16,,,,ARTIFICIAL LIFT,,,,ROD PUMP,,,387.5
UNITY,BENTIU-ARADEIBA-ZARQA-GHAZAL,1P ,SOUTH SUDAN,AFRICA,MUGLAD,9.4699,29.6764,OIL,2006.0,SECONDARY RECOVERY,DECLINE,,150.0,,ONSHORE,-1300.0,279.0,3312.0,AQUIFER DRIVE,1212:HORST BLOCK,5000.0,3700.0,5.0,,CRETACEOUS,21:FLUVIAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,2700.0,0.04,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,27.0,1600.0,32.0,8.5,12.0,0.0,28.0,,1.05,128.0,300.0,39.0,,8.5,32.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),WATER INJECTION ON A ZONAL BASIS,ESP/PCP,GRAVEL PACK,PROFILE MODIFICATION/RE-COMPLETION/WATER PLUGGING,
UPANEMA,PENDENCIA,1P ,BRAZIL,LATIN AMERICA,POTIGUAR,-5.49,-37.2445,OIL,2001.0,SECONDARY RECOVERY,DECLINE,36.00,40.0,2413.0,ONSHORE,-276.0,190.0,2852.1118700753977,,2112:LATERAL DEPOSITIONAL PINCH-OUT,4806.0,4530.0,,,CRETACEOUS,23:LACUSTRINE,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,,0.5,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,ARKOSE,,SECONDARY INTERGRANULAR,18.0,30.0,37.0,,0.0,0.0,555.0,,,,,30.0,34.0,,35.0,,CONTINUOUS WATER INJECTION,,,,,,,,,
URSA,ABOVE MAGENTA,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN OFFSHORE,28.1358,-89.1034,OIL,2008.0,PRIMARY RECOVERY,DECLINE,1.00,0.0,,OFFSHORE,4000.0,251.91076628448022,7001.930870262268,GAS DRIVE,2232:ONLAP ONTO STRUCTURAL FLANK UNCONFORMITY,12000.0,16000.0,10.0,900.0,NEOGENE,25:DEEP MARINE,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE,90.0,0.5,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,,,PRIMARY INTERGRANULAR,24.0,130.0,32.0,,0.0,0.0,,,,,,,,,,,,,STIMULATION/SAND CONTROL,EXTENDED REACH WELL,ACIDIZATION,,,GRAVEL PACK/FRAC PACK,,
USA,AFONIN,1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,TIMAN-PECHORA,66.2022,57.2928,OIL,1997.0,SECONDARY RECOVERY,MATURE,850.00,0.0,,ONSHORE,-300.0,169.0,5200.0,GAS DRIVE,2212:PALEOSTRUCTURAL SUBCROP,9810.0,9510.0,2.0,1640.0,DEVONIAN,24:COASTAL,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,249.0,0.35,27.13,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,12.5,120.0,36.0,2.1,3.83,2.25,300.0,,1.18,1150.0,,,2310.0,,37.0,,CONTINUOUS WATER INJECTION,THERMAL,,,,,,,,11100.0
UZEN,UNITS XIII-XVIII,1P ,KAZAKHSTAN,FORMER SOVIET UNION,CASPIAN MIDDLE,43.4175,52.8658,OIL,2012.0,ENHANCED OIL RECOVERY,SECONDARY DECLINE,3650.00,0.0,329000.0,ONSHORE,-720.0,128.0,1624.0,AQUIFER DRIVE,113:INVERSION ANTICLINE,3600.0,2723.0,4.0,1050.0,JURASSIC,21:FLUVIAL,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,1020.0,0.46,,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,ARKOSE,,SECONDARY INTERGRANULAR,21.5,235.0,35.0,3.7,17.5,4.7,441.5,,1.2,1323.0,140000.0,34.0,8400.0,,34.0,,CONTINUOUS WATER INJECTION,THERMAL,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,ROD PUMP/GAS LIFT,,PROFILE MODIFICATION/WAX REMOVAL,3461.0
VAKH,NAUNAK,1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,SIBERIAN WESTERN,60.5917,78.9167,OIL,1994.0,SECONDARY RECOVERY,DECLINE,,62.02,,ONSHORE,-400.0,189.02136440436442,4054.117268995247,GAS DRIVE,116:DIFFERENTIAL COMPACTION OR DRAPE ANTICLINE,6889.76,6489.76,2.0,,JURASSIC,24:COASTAL,LAYER-CAKE,SHALELATERAL SHALE-OUT,164.04,0.57,16.0,SANDSTONE,,,,,16.0,16.21,35.6,1.15,7.3,3.0,338.0,,,1200.0,34500.0,42.0,,,32.8,,CONTINUOUS WATER INJECTION/CYCLIC WATER INJECTION,,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),MODIFICATION IN INJECTION PATTERN/CHANGING WATER INJECTION DIRECTION,ROD PUMP/ESP,,ADDITIONAL PERFORATION/HIGH WATER-CUT WELL SHUT-IN/PROFILE MODIFICATION/RE-PERFORATION,
VALHALLA,KASKAPAU (DOE CREEK I POOL),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,55.4714,-119.3361,OIL,2009.0,SECONDARY RECOVERY,DECLINE,225.00,60.0,13907.0,ONSHORE,-2750.0,84.0,557.0,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,2225.0,-525.0,0.9,387.0,CRETACEOUS,24:COASTAL,LAYER-CAKE, LATERAL SHALE-OUT,82.0,0.44,3.66,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,24.0,200.0,38.0,5.0,0.0,0.0,107.0,,1.06,,,50.0,279.0,10.0,28.5,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION,INFILL WELL/HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),MODIFICATION IN INJECTION PATTERN,,,,-494.0
VAREGAN,MEGION-VAREGAN (A5-B10),1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,SIBERIAN WESTERN,62.6167,77.6622,OIL,1995.0,SECONDARY RECOVERY,DECLINE,1175.00,64.0,375000.0,ONSHORE,-460.0,183.0,3698.0,AQUIFER DRIVE,1142:BASEMENT-DRAPE ANTICLINE,5577.0,5117.0,1.2,2487.0,CRETACEOUS,21:FLUVIAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE,3150.0,0.5,130.76,SANDSTONE,,SUBARKOSE,,,23.6,187.0,42.0,0.3,4.7,0.55,1137.0,,1.43,3250.0,325000.0,37.7,5293.0,,30.0,,CONTINUOUS WATER INJECTION/BAFFLE WATER INJECTION,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),WATER INJECTION ON A ZONAL BASIS,ESP/GAS LIFT,,HIGH WATER-CUT WELL SHUT-IN/WAX REMOVAL,8333.0
VENTURA AVENUE,REPETTO-PICO,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,VENTURA,34.3177,-119.2897,OIL,2005.0,SECONDARY RECOVERY,MATURE,937.00,6.0,81940.0,ONSHORE,-600.0,180.0,6186.0,GAS DRIVE,1111:THRUST ANTICLINE,3100.0,2500.0,45.0,,NEOGENE,25:DEEP MARINE,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE,6000.0,0.65,,SANDSTONE,MEDIUM-GRAINED SAND,LITHIC ARKOSE,,PRIMARY INTERGRANULAR,17.0,20.0,27.5,1.6,2.7,0.0,1000.0,,,,,,,,,,CONTINUOUS WATER INJECTION,,,INFILL WELL/EXTENDED REACH WELL,,,,,,8593.0
VERKHNECHONA,NEPA (VCH1-VCH2),1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,SIBERIAN EASTERN,60.8929,109.0385,OIL,2006.0,DEVELOPING,DEVELOPING,,0.0,,ONSHORE,-1115.0,61.0,2200.0,AQUIFER DRIVE,1142:BASEMENT-DRAPE ANTICLINE,5216.0,4101.0,0.5,,PROTEROZOIC,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALE/TIGHT CLASTICSLATERAL FACIES CHANGE,200.0,0.53,7.62,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,10.0,209.0,34.5,4.0,11.0,5.5,500.0,9.0,,2800.0,400000.0,11.0,1830.0,,40.0,,,,,,,,,,,5577.0
VERMELHO,CARAPEBUS (B SANDSTONE),1P ,BRAZIL,LATIN AMERICA,CAMPOS,-22.1604,-40.2817,OIL,2001.0,PRIMARY RECOVERY,DECLINE,76.00,16.0,43710.0,OFFSHORE,262.0,203.0,4134.0,AQUIFER DRIVE,1212:HORST BLOCK,8727.0,8989.0,2.0,148.0,PALEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALERESERVOIR BODY BOUNDARY,500.0,,,SANDSTONE,MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,24.4,700.0,24.0,5.5,0.0,0.0,126.0,,1.14,882.0,,21.0,361.6,,33.6,,,,DRILLING/ARTIFICIAL LIFT/SAND CONTROL,HORIZONTAL WELL,,,ESP,GRAVEL PACK,,9088.0
