1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,35_Well count (total all wells),38_Well count (total producer),46_Well count (current active producer),52_Well spacing (average) (ac),58_Production year (current),62_Production rate (current oil equivalent) (BOEPD),65_Water-cut (current) (%),66_Production year (peak),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),76_Temperature depth (ft TVDSS),77_Pressure (original) (psi),78_Pressure depth (ft TVDSS),80_Pressure year (current),81_Pressure (current) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction (macro-scale),164_Fluid flow restriction (meso-scale),170_Gross reservoir thickness (average) (ft),173_Net reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),213_Permeability (well test average) (mD),218_API gravity (average) (deg. API),222_Specific gravity (gas average),225_Viscosity (oil average) (cp),230_Mobility index (average) (mD/cp),236_Oil_impurities (average),242_Methane (average) (%),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),266_Pour point temperature (average) (deg. F),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),300_EUR oil equivalent (MMBOE),301_Remaining EUR oil (MMBO),302_Remaining EUR gas (BCFG),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),310_Recovery to date (of in-place oil) (%),311_Recovery to date (of in-place gas) (%),313_Recovery (best-fit ultimate oil) (%),314_Reservoir performance index (decimal fraction),315_EUR oil per production well (MMBO),319_Secondary recovery start date,320_Secondary recovery methods,324_EOR start date,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management)
BEAVER RIVER,NAHANNI (MANETOE),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,59.973,-124.2914,GAS,2012.0,TEMPORARILY SHUT-IN,PRIMARY REJUVENATING,9.0,9.00,0.0,0.0,2012.0,0.0,,1972.0,30840.0,ONSHORE,-2600.0,342.0,10230.0,5857.0,10230.0,,,AQUIFER DRIVE,1112:FORELAND ANTICLINE,10375.0,8775.0,30.0,2950.0,DEVONIAN,11:LOW-ENERGY CARBONATE MUD,TANK LIKE,BLOCK-BOUNDING FAULT,NONE,,,,,CARBONATES,MUDSTONE/WACKESTONE,BRACHIOPOD/FORAMINIFERA,TYPE II,VUGGY,2.7,20.0,,0.0,0.65,,,0.5,92.5,7.3,,,,,,30000.0,20.0,243.0,42.0,,65.0,,,17.0,,12.67,,,,,,,,DRILLING/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,,,,,RE-COMPLETION
BEECHER ISLAND,NIOBRARA,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,DENVER,39.8847,-102.1621,GAS,2012.0,PRIMARY RECOVERY,DECLINE,492.0,,456.0,40.0,2012.0,,,2008.0,,ONSHORE,-3550.0,82.0,-2150.0,345.0,-2150.0,,,GAS DRIVE,1173:SALT DISSOLUTION ANTICLINE,1408.0,-2142.0,1.8,200.0,CRETACEOUS,14:FORESLOPE-BASIN,LAYER-CAKE,BLOCK-BOUNDING FAULT,,,,,,CARBONATES,MUDSTONE,COCCOLITH/FORAMINIFERA/PELOID,TYPE III,MICROPOROSITY,40.0,5.0,0.6,0.0,,,,0.0,97.0,3.0,,,,,,,50.0,,,,29.0,,,,,,,,,,,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,RE-COMPLETION
BEKAPAI,BALIKPAPAN,1P ,INDONESIA,ASIA-PACIFIC,KUTAI,-1.0014,117.4925,OIL,1996.0,SECONDARY RECOVERY,MATURE,,82.00,30.0,0.0,1996.0,10204.6,,1978.0,57911.0,OFFSHORE,115.0,275.0,9842.0,4380.0,9842.0,,,AQUIFER DRIVE,113:INVERSION ANTICLINE,3495.0,3610.0,5.0,,NEOGENE,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALE,LATERAL SHALE-OUT/SEALING FAULT,,,0.2,100.59,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,25.0,1000.0,,41.0,0.69,0.45,2222.22,4.62,,4.53,400.0,,,,-14.8,20000.0,35.0,617.0,316.0,,,,42.0,70.0,40.22,20.0,53.0,0.06,,1988,CONTINUOUS WATER INJECTION/GAS RECYCLING,,,DRILLING/ARTIFICIAL LIFT,INFILL WELL,,,GAS LIFT,,
BEKASAP,PEMATANG-MENGGALA-BANGKO-BEKASAP,1P ,INDONESIA,ASIA-PACIFIC,SUMATRA CENTRAL,1.2373,101.1636,OIL,2005.0,SECONDARY RECOVERY,MATURE,,140.00,75.0,16.0,2005.0,18500.0,85.0,1968.0,106100.0,ONSHORE,-300.0,191.0,1990.0,871.0,1990.0,,,AQUIFER DRIVE,113:INVERSION ANTICLINE,2100.0,1800.0,3.0,475.0,NEOGENE/PALEOGENE,24:COASTAL,LAYER-CAKE,SHALE,SEALING FAULT,825.0,660.0,0.8,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,24.0,1400.0,,36.0,,4.1,341.46,20.650000000000002,,0.0,110.0,,,265.0,100.0,,21.0,1179.0,562.0,,,,48.0,,44.02,,41.0,0.05,,1997,CONTINUOUS WATER INJECTION,,,DRILLING/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,,,,,WATER CONING CONTROL
BELAYIM MARINE,RUDEIS-KAREEM,1P ,EGYPT,AFRICA,GULF OF SUEZ,28.603,33.1278,OIL,2000.0,SECONDARY RECOVERY,DECLINE,,122.00,88.0,60.0,2000.0,109386.0,,1995.0,181547.0,OFFSHORE,130.0,202.0,8400.0,4235.0,8400.0,1982.0,1850.0,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,7090.0,7220.0,8.0,2083.0,NEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALE,LATERAL SHALE-OUT/SEALING FAULT,1300.0,624.0,0.48,152.4,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,18.0,400.0,,27.5,0.79,1.3,307.69,2.0,,0.0,415.0,,1.32,1740.0,,,20.0,3770.0,1736.0,,,,46.0,,29.18,,57.0,0.01,,1982,CONTINUOUS WATER INJECTION,,,ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,,,ESP,,HIGH GOR WELL SHUT-IN/HIGH WATER-CUT WELL SHUT-IN
BELIDA,LOWER ARANG,1P ,INDONESIA,ASIA-PACIFIC,NATUNA WEST,4.1405,105.1011,OIL,2003.0,PRIMARY RECOVERY,MATURE,,22.00,22.0,300.0,2003.0,16955.0,87.0,1994.0,74594.0,OFFSHORE,250.0,196.0,,1860.0,,1997.0,1600.0,AQUIFER DRIVE,113:INVERSION ANTICLINE,3931.0,4181.0,2.0,184.0,NEOGENE,24:COASTAL,LAYER-CAKE,STRUCTURAL SADDLE/SHALE,LATERAL FACIES CHANGE,200.0,130.0,0.65,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,27.0,1800.0,,47.0,0.83,5.64,319.14,15.59,,0.0,354.0,,,1229.0,60.0,,16.0,324.0,194.0,25.0,,60.0,60.0,,52.16,,57.0,0.05,8.8,,,,,ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,,,,GAS LIFT,PRESSURE DRAWDOWN CONTROL,RE-COMPLETION/SHUT-IN WELL REOPEN/SIDETRACKING
BELIDA,UDANG,1P ,INDONESIA,ASIA-PACIFIC,NATUNA WEST,4.1405,105.1011,OIL,2003.0,PRIMARY RECOVERY,MATURE,,26.00,26.0,120.0,2003.0,18846.0,72.2,1994.0,44345.0,OFFSHORE,250.0,208.0,,2034.0,,1994.0,1550.0,AQUIFER DRIVE,113:INVERSION ANTICLINE,4293.0,4543.0,2.0,222.0,PALEOGENE,23:LACUSTRINE,LAYER-CAKE,SHALE,NONE,180.0,122.0,0.68,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,24.0,400.0,,47.0,,5.64,70.92,0.02,,0.0,320.0,,,1070.0,60.0,,18.0,259.0,155.0,29.0,,60.0,60.0,,48.65,,47.0,0.13,6.0,,,,,DRILLING/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,,,,,RE-COMPLETION/SIDETRACKING
BELL CREEK,MUDDY,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,POWDER RIVER,45.1039,-105.0967,OIL,2006.0,SECONDARY RECOVERY,MATURE,,415.00,59.0,20.0,2006.0,468.0,95.4,1968.0,56000.0,ONSHORE,-3950.0,110.0,800.0,,,,,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,4300.0,350.0,1.1,300.0,CRETACEOUS,24:COASTAL,JIGSAW-PUZZLE,NONE,SHALE-FILLED CHANNEL,40.0,24.0,0.6,7.01,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,24.0,1000.0,,37.0,0.69,1.9,526.31,0.22,,1.0,250.0,,1.16,1204.0,,6900.0,26.0,243.0,136.0,,,19.9,56.0,,55.06,,,,,1970,CONTINUOUS WATER INJECTION,1976,CHEMICAL/OTHER,STIMULATION,,HYDRAULIC FRACTURING (SINGLE STAGE),,,,
BEMOLANGA,ISALO,2C ,MADAGASCAR,AFRICA,MORONDAVA,-17.7,44.5,OIL,2006.0,DEVELOPMENT PENDING,,,,,0.0,,,,,,ONSHORE,-660.0,,,,,,,,1142:BASEMENT-DRAPE ANTICLINE,0.0,-660.0,,141.0,TRIASSIC,21:FLUVIAL,LAYER-CAKE,SHALE,NONE,900.0,540.0,0.6,30.48,SANDSTONE,MEDIUM-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,19.5,446.0,,11.0,,2300.0,0.19,0.9,,0.0,,,,,110.0,,50.0,10000.0,1000.0,,,,10.0,,,,,,,,,,,,,,,,,
BERLIN,ATOKA DOLOMITE,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,ANADARKO,35.4893,-99.4984,GAS,1988.0,PRIMARY RECOVERY,PRIMARY REJUVENATING,49.0,49.00,42.0,320.0,1988.0,5834.0,,1983.0,8835.0,ONSHORE,-2080.0,253.0,12900.0,11200.0,12900.0,,,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,15380.0,13300.0,2.0,1250.0,CARBONIFEROUS,14:FORESLOPE-BASIN,LAYER-CAKE,SHALE,LATERAL FACIES CHANGE,160.0,25.0,,7.62,CARBONATES,,,,INTERCRYSTALLINE,8.1,0.1,,0.0,0.59,,,0.0,96.0,2.0,,2.4,,,,,45.0,75.0,60.0,,,,,80.0,,22.44,,,,,,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,SIDETRACKING
BERRI,HANIFA,1P ,SAUDI ARABIA,MIDDLE EAST,THE GULF,26.9833,49.6167,OIL,1989.0,SECONDARY RECOVERY,SECONDARY PEAK OR PLATEAU,142.0,42.00,42.0,250.0,1989.0,118770.0,27.0,1976.0,434000.0,OFFSHORE,50.0,,,3980.0,8000.0,1991.0,3650.0,AQUIFER DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,7600.0,7650.0,1.5,580.0,JURASSIC,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE,TIGHT CARBONATE,LATERAL FACIES CHANGE,,190.0,0.71,57.91,CARBONATES,PACKSTONE/GRAINSTONE/RUDSTONE,ALGAE/FORAMINIFERA,,INTERPARTICLE,17.0,50.0,,38.0,,0.6,83.33,1.1,,0.0,140.0,,1.33,1920.0,-29.0,240000.0,,8300.0,3378.0,1682.0,,24.0,41.0,,20.43,,,,80.43,1973,CONTINUOUS WATER INJECTION,,,DRILLING,INFILL WELL/HORIZONTAL WELL,,,,GRAVEL PACK,COILED TUBING TREATMENT/RE-COMPLETION/RE-PERFORATION/SIDETRACKING
BERYL,BERYL,1P ,UNITED KINGDOM,EUROPE,NORTH SEA NORTHERN,59.5498,1.5318,OIL,2009.0,SECONDARY RECOVERY,MATURE,133.0,119.00,46.0,60.0,2009.0,8508.0,75.2,1980.0,110650.0,OFFSHORE,400.0,207.0,10500.0,4900.0,10500.0,1995.0,2500.0,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,9200.0,9600.0,15.0,1950.0,JURASSIC,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALE,LATERAL FACIES CHANGE/SEALING FAULT,500.0,425.0,0.85,129.54,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,17.0,350.0,,37.0,0.71,0.55,673.0,0.4,75.8,4.1,1200.0,,1.6,4050.0,-65.2,70000.0,12.0,2917.0,1176.0,16.0,100.0,17.0,35.4,45.0,34.67,42.04,49.0,0.04,7.02,1977,CONTINUOUS WATER INJECTION/GAS RECYCLING,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,MULTI-LATERAL WELL/EXTENDED REACH WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,GAS LIFT,,ADDITIONAL PERFORATION/RE-COMPLETION/SIDETRACKING
BERYL,LEWIS,1P ,UNITED KINGDOM,EUROPE,NORTH SEA NORTHERN,59.5498,1.5318,OIL,2009.0,SECONDARY RECOVERY,MATURE,,9.00,,0.0,,,,,,OFFSHORE,400.0,215.0,10500.0,5300.0,10500.0,,,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,9800.0,10200.0,10.0,570.0,TRIASSIC,21:FLUVIAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALE,LATERAL SHALE-OUT,1000.0,500.0,0.5,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,17.0,40.0,,36.0,0.7,,,0.4,,0.0,750.0,,1.41,2900.0,,70000.0,30.0,324.0,,,,,,,12.96,,,,,,CONTINUOUS WATER INJECTION,,,,,HYDRAULIC FRACTURING (SINGLE STAGE),,,,
BERYL,LINNHE,1P ,UNITED KINGDOM,EUROPE,NORTH SEA NORTHERN,59.5498,1.5318,OIL,2009.0,PRIMARY RECOVERY,MATURE,,3.00,,0.0,,,,,,OFFSHORE,400.0,207.0,10500.0,4900.0,10500.0,,,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,9600.0,10000.0,15.0,1550.0,JURASSIC,24:COASTAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALE,NONE,300.0,120.0,0.4,36.58,SANDSTONE,MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,14.0,100.0,,38.0,0.79,,,0.4,,0.0,960.0,,1.6,3750.0,,,16.0,131.0,,,,,,,16.79,,,,,,,,,,,,,,,
BERYL,NANSEN,1P ,UNITED KINGDOM,EUROPE,NORTH SEA NORTHERN,59.5498,1.5318,OIL,2009.0,SECONDARY RECOVERY,MATURE,,5.00,,0.0,,,,,,OFFSHORE,400.0,207.0,10500.0,4900.0,10500.0,,,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,9559.0,9959.0,15.0,1150.0,JURASSIC,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT,NONE,180.0,144.0,0.8,43.89,SANDSTONE,MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,18.0,200.0,,37.0,0.71,,,0.4,,0.0,960.0,,1.55,3500.0,,85000.0,13.0,290.0,,,,,,,19.31,,,,,,CONTINUOUS WATER INJECTION,,,,,,,,,
BIBI HAKIMEH,ASMARI,1P ,IRAN,MIDDLE EAST,ZAGROS,30.0572,50.6384,OIL,2002.0,SECONDARY RECOVERY,MATURE,145.0,145.00,74.0,0.0,2002.0,111854.0,,1971.0,441782.0,ONSHORE,-2000.0,171.0,5000.0,2878.0,5000.0,2001.0,1864.0,AQUIFER DRIVE,1112:FORELAND ANTICLINE,3150.0,1150.0,30.0,5175.0,NEOGENE/PALEOGENE,11:LOW-ENERGY CARBONATE MUD,TANK LIKE,NONE,NON-FRACTURED ZONE,1600.0,672.0,0.42,204.83,CARBONATES,WACKESTONE/PACKSTONE,ALGAE/FORAMINIFERA,TYPE II,MOLDIC,9.0,1.0,,30.5,,1.3,0.76,1.7,,0.0,530.0,,1.33,2346.0,,,35.0,14500.0,4570.0,2129.0,,19.0,31.5,,16.83,,,,31.0,1977,GAS INJECTION,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION/SCALE INHIBITOR TREATMENT,,,,COILED TUBING TREATMENT
BIG SANDY,OHIO SHALE,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,APPALACHIAN,37.7682,-82.4974,GAS,2006.0,PRIMARY RECOVERY,,12000.0,12000.00,,80.0,,,,,,ONSHORE,-1600.0,92.0,,800.0,,2010.0,400.0,GAS DRIVE,252:ORGANIC-RICH SHALE,2250.0,650.0,1.0,,DEVONIAN,25:DEEP MARINE,LAYER-CAKE,NONE,NON-FRACTURED ZONE,1100.0,600.0,,30.48,OTHERS,,CLAYSTONE,TYPE II,FRACTURE,4.3,0.0,0.24,0.0,0.71,,,0.0,90.0,0.0,,,,,,,,3300.0,570.0,,900.0,,,17.0,,12.5,,,,,,,,DRILLING/STIMULATION,HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE)/HYDRAULIC FRACTURING (MULTI-STAGE),,,,
BILLINGS NOSE (BIG STICK),MISSION CANYON,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,WILLISTON,47.1,-103.32,OIL,2008.0,SECONDARY RECOVERY,MATURE,,103.00,36.0,160.0,2008.0,1423.0,90.7,1981.0,28921.0,ONSHORE,-2600.0,255.0,,4650.0,,2008.0,1200.0,AQUIFER DRIVE,255:HYDRODYNAMIC,9400.0,6800.0,0.7,150.0,CARBONIFEROUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,TIGHT CARBONATE/EVAPORITE,LATERAL FACIES CHANGE,,,,7.62,CARBONATES,MUDSTONE/WACKESTONE,CALCISPHERE/OSTRACOD,TYPE IV,INTERCRYSTALLINE,17.0,30.0,,40.0,,0.34,87.7,0.0,,3.0,800.0,,1.5,2717.0,,100000.0,35.0,335.0,64.0,7.0,,13.5,19.0,,17.01,,27.0,0.01,,1988-08,CONTINUOUS WATER INJECTION,,,ARTIFICIAL LIFT,,,,ROD PUMP,,
BIMA,BATURAJA,1P ,INDONESIA,ASIA-PACIFIC,SUNDA,-5.3697,106.5289,OIL,1996.0,SECONDARY RECOVERY,DECLINE,96.0,60.00,60.0,100.0,1996.0,3748.0,,1987.0,18478.0,OFFSHORE,105.0,153.0,2550.0,1147.0,2550.0,,,AQUIFER DRIVE,2121:ORGANIC BUILDUP,2295.0,2400.0,4.5,245.0,NEOGENE,13:ORGANIC BUILDUP,LAYER-CAKE,TIGHT CARBONATE,NONE,,135.0,0.54,10.67,CARBONATES,WACKESTONE/PACKSTONE,FORAMINIFERA/MOLLUSCS,,MOLDIC/VUGGY,32.0,300.0,,22.0,,21.5,45.0,8.33,,1.0,150.0,,1.09,,45.0,,40.0,718.0,110.0,68.6,,10.0,14.3,56.4,4.49,,,,1.67,,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/SLIM-HOLE WELL,ACIDIZATION,,ESP,,COILED TUBING TREATMENT/GAS SHUT-OFF
BINDLEY,WARSAW,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,ANADARKO,38.1838,-99.9569,OIL,2012.0,SECONDARY RECOVERY,MATURE,85.0,44.00,23.0,40.0,2012.0,148.43,,1973.0,953.0,ONSHORE,-2400.0,117.0,2082.0,1300.0,2082.0,1991.0,1100.0,AQUIFER DRIVE,2221:BURIED-HILL,4580.0,2180.0,0.5,21.0,CARBONIFEROUS,13:ORGANIC BUILDUP,LAYER-CAKE,TIGHT CARBONATE,LATERAL FACIES CHANGE,50.0,,,3.66,CARBONATES,PACKSTONE/GRAINSTONE,BRYOZOAN/ECHINOID,,MOLDIC,15.0,35.0,,38.0,,3.35,10.44,0.0,,0.0,11.0,,,,,45000.0,50.0,,4.1,0.62,,,,,,,,,0.09,1985,CONTINUOUS WATER INJECTION,,,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION,,ROD PUMP,,RE-COMPLETION
BIRBA,A4C (ARA),1P ,OMAN,MIDDLE EAST,SOUTH OMAN SALT,18.312,55.074,OIL,1997.0,SECONDARY RECOVERY,DECLINE,,6.00,3.0,250.0,1997.0,8450.0,,,,ONSHORE,-770.0,,,7701.0,8500.0,2008.0,6300.0,GAS DRIVE,1172:SALT WITHDRAWAL ANTICLINE,8430.0,7660.0,6.0,1201.0,CAMBRIAN,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,TIGHT CARBONATE,LATERAL FACIES CHANGE,148.0,,,32.0,CARBONATES,MUDSTONE,THROMBOLITE,,INTERCRYSTALLINE,11.6,6.0,,32.0,,0.65,9.23,0.0,,7.2,1515.0,,1.65,6900.0,,,7.5,164.0,59.0,,,,36.0,,15.24,,,,,1993,GAS RECYCLING,,,DRILLING/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,,,,,SIDETRACKING
BITKIV-BABCHE,MENILITE,1P ,UKRAINE,FORMER SOVIET UNION,CARPATHIAN,48.39,24.4,OIL,1989.0,SECONDARY RECOVERY,DECLINE,,600.00,,44.0,1989.0,1370.0,,1962.0,11000.0,ONSHORE,-2300.0,64.0,-660.0,3597.0,4940.0,,,AQUIFER DRIVE,1111:THRUST ANTICLINE,1640.0,-660.0,27.0,,PALEOGENE,25:DEEP MARINE,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALE,NONE,,,,233.48,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,,TYPE II,PRIMARY INTERGRANULAR,10.0,5.0,,44.0,,1.3,3.84,0.7,,1.2,610.0,19.0,,3600.0,,260000.0,29.0,943.0,387.0,,,,14.0,93.0,9.22,74.73,,,,1964-03,CONTINUOUS WATER INJECTION/GAS INJECTION,,,STIMULATION,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,
BLACK LAKE,SLIGO (GAS CAP),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,31.9486,-92.932,GAS-CONDENSATE,2010.0,SECONDARY RECOVERY,MATURE,,81.00,18.0,640.0,2010.0,,,1984.0,40810.0,ONSHORE,-220.0,243.0,7835.0,4020.0,7835.0,,,GAS DRIVE,2111:LATERAL FACIES CHANGE,7790.0,7570.0,1.5,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,TANK LIKE,NONE,LATERAL FACIES CHANGE,,50.8,0.54,15.48,CARBONATES,PACKSTONE/GRAINSTONE,ONCOLITE/OOLITE,,INTERPARTICLE,16.3,133.0,,60.0,0.72,,,0.0,76.0,8.8,,66.37,,,,150000.0,30.1,280.8,203.1,,0.6,,,75.0,,74.96,,,,1966,GAS INJECTION/GAS RECYCLING,,,STIMULATION,,ACIDIZATION,,,,
BLACK LAKE,SLIGO (OIL RIM),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,31.9486,-92.932,OIL,2010.0,SECONDARY RECOVERY,MATURE,,81.00,18.0,160.0,2010.0,3.0,,1970.0,9060.0,ONSHORE,-220.0,243.0,7835.0,4020.0,7835.0,,,AQUIFER DRIVE,2111:LATERAL FACIES CHANGE,7790.0,7570.0,1.5,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,TANK LIKE,NONE,LATERAL FACIES CHANGE,,21.7,0.54,6.61,CARBONATES,PACKSTONE/GRAINSTONE,ONCOLITE/OOLITE,,INTERPARTICLE,15.6,74.0,,42.0,,,,0.0,,0.0,975.0,,1.59,4088.0,,150000.0,37.4,105.4,48.5,0.2,,,46.0,,45.83,,,,,1966,GAS INJECTION/GAS RECYCLING,,,STIMULATION,,ACIDIZATION,,,,
BLACK OWL,YEGUA,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,29.2194,-96.3594,GAS-CONDENSATE,2005.0,PRIMARY RECOVERY,MATURE,,9.00,,110.0,2005.0,107.0,,1985.0,1515.0,ONSHORE,-120.0,205.0,8539.0,6973.0,8194.0,,,GAS DRIVE,1181:ROLLOVER ANTICLINE,7470.0,7350.0,4.0,,PALEOGENE,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALE,NONE,1030.0,278.1,0.27,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,,,PRIMARY INTERGRANULAR,25.0,300.0,,52.0,0.63,,,0.0,,0.0,,17.0,,,,,,,3.77,,,,,,,,,,,,,,,,,,,,,
BLACKBURN,NEVADA,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GREAT,40.2312,-116.1381,OIL,2011.0,PRIMARY RECOVERY,SECONDARY DECLINE,15.0,7.00,5.0,25.0,2011.0,118.35,96.5,1993.0,1643.0,ONSHORE,-5300.0,250.0,1900.0,3233.0,1900.0,1992.0,2949.0,AQUIFER DRIVE,118:FAULT-RELATED ANTICLINE,6650.0,1350.0,35.0,482.0,DEVONIAN,11:LOW-ENERGY CARBONATE MUD,TANK LIKE,BLOCK-BOUNDING FAULT,SEALING FAULT,590.0,,,82.91,CARBONATES,,ARKOSECORAL/OSTRACOD/STROMATOPOROID/OOLITE,,FRACTURE,5.3,21.0,,27.0,,,,0.0,,0.0,,,,,,,30.0,,6.0,,,,,,,,,,0.86,,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT,INFILL WELL/EXTENDED REACH WELL,ACIDIZATION,,,,
